first_id,second_id
37,165.0
37,168.0
37,65.0
37,229.0
37,176.0
38,123.0
38,183.0
38,249.0
38,250.0
38,87.0
38,138.0
38,140.0
38,190.0
38,40.0
38,105.0
38,84.0
38,143.0
38,43.0
38,107.0
38,305.0
38,51.0
38,251.0
38,308.0
38,52.0
38,203.0
38,110.0
38,154.0
38,252.0
38,373.0
38,159.0
38,115.0
38,161.0
38,62.0
38,67.0
38,119.0
38,253.0
38,70.0
38,72.0
39,183.0
39,249.0
39,250.0
39,87.0
39,138.0
39,140.0
39,190.0
39,105.0
39,84.0
39,143.0
39,43.0
39,107.0
39,305.0
39,51.0
39,251.0
39,308.0
39,52.0
39,203.0
39,110.0
39,252.0
39,373.0
39,115.0
39,161.0
39,62.0
39,67.0
39,119.0
39,253.0
39,70.0
39,72.0
40,123.0
40,124.0
40,121.0
40,128.0
40,182.0
40,183.0
40,326.0
40,327.0
40,97.0
40,216.0
40,134.0
40,330.0
40,184.0
40,496.0
40,87.0
40,138.0
40,139.0
40,140.0
40,334.0
40,84.0
40,144.0
40,194.0
40,42.0
40,43.0
40,106.0
40,147.0
40,46.0
40,196.0
40,149.0
40,338.0
40,287.0
40,203.0
40,155.0
40,342.0
40,157.0
40,85.0
40,225.0
40,159.0
40,346.0
40,478.0
40,207.0
40,163.0
40,63.0
40,167.0
40,64.0
40,526.0
40,168.0
40,174.0
40,65.0
40,350.0
40,483.0
40,280.0
40,351.0
40,289.0
40,73.0
40,353.0
40,212.0
40,74.0
40,283.0
40,268.0
41,126.0
41,397.0
41,249.0
41,250.0
41,87.0
41,430.0
41,43.0
41,107.0
41,90.0
41,251.0
41,110.0
41,506.0
41,252.0
41,115.0
41,163.0
41,167.0
41,119.0
41,253.0
41,254.0
42,124.0
42,121.0
42,292.0
42,318.0
42,138.0
42,235.0
42,270.0
42,236.0
42,152.0
42,370.0
42,341.0
42,52.0
42,157.0
42,321.0
42,160.0
42,170.0
42,312.0
42,323.0
42,174.0
42,68.0
42,69.0
42,211.0
43,123.0
43,124.0
43,126.0
43,127.0
43,128.0
43,129.0
43,131.0
43,132.0
43,101.0
43,133.0
43,134.0
43,135.0
43,136.0
43,87.0
43,221.0
43,138.0
43,139.0
43,140.0
43,141.0
43,84.0
43,143.0
43,144.0
43,145.0
43,146.0
43,106.0
43,44.0
43,147.0
43,305.0
43,195.0
43,47.0
43,148.0
43,149.0
43,199.0
43,90.0
43,150.0
43,151.0
43,51.0
43,152.0
43,308.0
43,95.0
43,154.0
43,155.0
43,53.0
43,157.0
43,56.0
43,57.0
43,85.0
43,373.0
43,59.0
43,159.0
43,61.0
43,160.0
43,93.0
43,161.0
43,163.0
43,62.0
43,164.0
43,165.0
43,63.0
43,167.0
43,64.0
43,168.0
43,169.0
43,170.0
43,171.0
43,172.0
43,173.0
43,174.0
43,175.0
43,176.0
43,66.0
43,67.0
43,177.0
43,178.0
43,179.0
43,68.0
43,69.0
43,70.0
43,268.0
44,126.0
44,99.0
44,87.0
44,47.0
44,90.0
44,51.0
44,167.0
44,67.0
44,69.0
45,124.0
45,214.0
45,121.0
45,130.0
45,183.0
45,100.0
45,379.0
45,134.0
45,87.0
45,88.0
45,220.0
45,139.0
45,190.0
45,270.0
45,84.0
45,142.0
45,305.0
45,195.0
45,199.0
45,90.0
45,308.0
45,52.0
45,203.0
45,154.0
45,55.0
45,321.0
45,85.0
45,373.0
45,298.0
45,310.0
45,162.0
45,209.0
45,165.0
45,63.0
45,526.0
45,227.0
45,312.0
45,314.0
45,172.0
45,315.0
45,71.0
45,72.0
45,254.0
45,74.0
46,123.0
46,124.0
46,255.0
46,121.0
46,126.0
46,215.0
46,127.0
46,128.0
46,182.0
46,129.0
46,326.0
46,365.0
46,133.0
46,393.0
46,216.0
46,102.0
46,135.0
46,300.0
46,329.0
46,272.0
46,330.0
46,457.0
46,389.0
46,357.0
46,497.0
46,503.0
46,420.0
46,421.0
46,87.0
46,358.0
46,188.0
46,359.0
46,138.0
46,189.0
46,235.0
46,486.0
